Interview number (ongoing),Serial number (if provided),Questionnaire that has been used in the interview,Language,Random Generator: Code drawn,starost: [01],pol,mesto: [01],mesto_opstina,mesto_latitude,mesto_longitude,region,mesto_osn: [01],etnicitet,etnicitet: Drugo,country,država,država: Drugo,obrazovanje,obrazovanje_oca,obrazovanje_majke,educationgross,judgment,item condition,INFvDPC,benchmark gram,Modality,wurm,phasal
368,CASE000367,list2,srp,2,19,1,Sombor,Sombor,45.7727397,19.1147036,4,Valjevo,4,,Serbia,4,,3,3,4,10,,phapreda+,2,,,,
371,CASE000370,list1,srp,1,20,2,Novi Sad,Novi Sad,45.2551338,19.8451756,4,Novi Sad,4,,Serbia,4,,3,3,3,9,5,phapreda+,2,,,,
373,CASE000372,list1,srp,1,22,2,Novi Sad,Novi Sad,45.2551338,19.8451756,4,Vršac,4,,Serbia,4,,3,3,4,10,4,phapreda+,2,,,,
375,CASE000374,list2,srp,2,22,2,Niš,Niš,43.3211301,21.8959232,5,Niš,4,,Serbia,4,,3,5,4,12,,phapreda+,2,,,,
378,CASE000377,list2,srp,2,22,2,Novi Sad,Novi Sad,45.2551338,19.8451756,4,Adaševci,4,,Serbia,4,,3,3,3,9,,phapreda+,2,,,,
385,CASE000384,list1,srp,1,20,2,Kisač,Novi Sad,45.2551338,19.8451756,4,Kisač,4,,Serbia,4,,3,3,3,9,5,phapreda+,2,,,,
390,CASE000389,list2,srp,2,20,2,Bačka Palanka,Bačka Palanka,45.2497012,19.3966495,4,Bačka Palanka,4,,Serbia,4,,3,3,3,9,,phapreda+,2,,,,
394,CASE000393,list1,hrv,1,25,1,Zagreb,Zagreb,45.8426414,15.9622315,2,Zagreb,3,,Croatia,3,,4,4,4,12,4,phapreda+,2,,,,
402,CASE000401,list1,qaa,1,23,2,Tivat,Tivat,42.4303762,18.6988104,3,Tivat,2,,Montenegro,2,,5,5,5,15,3,phapreda+,2,,,,
413,CASE000412,list2,qaa,2,24,2,Tivat,Tivat,42.4303762,18.6988104,3,Tivat,4,,Montenegro,2,,4,5,4,13,,phapreda+,2,,,,
415,CASE000414,list1,qaa,1,25,2,Tivat,Tivat,42.4303762,18.6988104,3,Tivat,2,,Montenegro,2,,4,4,3,11,3,phapreda+,2,,,,
417,CASE000416,list1,qaa,1,52,1,Herceg Novi,Herceg Novi,42.4517622,18.5367516,3,Herceg Novi,4,,Montenegro,2,,3,3,2,8,5,phapreda+,2,,,,
419,CASE000418,list1,qaa,1,25,1,Herceg Novi,Herceg Novi,42.4517622,18.5367516,3,Herceg Novi,4,,Montenegro,2,,4,4,4,12,5,phapreda+,2,,,,
426,CASE000425,list1,qaa,1,43,1,Beograd,Beograd,44.8178131,20.4568974,7,Kotor,4,,Serbia,4,,5,5,4,14,5,phapreda+,2,,,,
431,CASE000430,list2,srp,2,21,2,Novi Sad,Novi Sad,45.2551338,19.8451756,4,Bor,4,,Serbia,4,,3,4,4,11,,phapreda+,2,,,,
435,CASE000432,list1,srp,1,19,2,Bor,Bor,44.0778456,22.0991779,5,Bor,4,,Serbia,4,,3,3,4,10,,phapreda+,2,,,,
437,CASE000433,list1,srp,1,44,2,Bor,Bor,44.0778456,22.0991779,5,Bor,4,,Serbia,4,,3,3,4,10,3,phapreda+,2,,,,
439,CASE000436,list1,srp,1,22,1,Bor,Bor,44.0778456,22.0991779,5,Bor,4,,Serbia,4,,3,5,5,13,5,phapreda+,2,,,,
446,CASE000445,list2,srp,2,24,2,Niš,Niš,43.3211301,21.8959232,5,Bor,4,,Serbia,4,,3,5,4,12,,phapreda+,2,,,,
448,CASE000447,list2,srp,2,23,2,Beograd,Beograd,44.8178131,20.4568974,7,Bor,4,,Serbia,4,,3,4,3,10,,phapreda+,2,,,,
450,CASE000449,list1,qaa,1,45,1,Kotor,Kotor,42.4248515,18.7710437,3,Kotor,4,,Montenegro,2,,5,4,4,13,5,phapreda+,2,,,,
453,CASE000452,list2,qaa,2,64,1,Glavatičići,Tivat,42.4303762,18.6988104,3,Radanovići,4,,Montenegro,2,,3,2,2,7,,phapreda+,2,,,,
455,CASE000454,list1,srp,1,27,2,Novi Pazar,Novi Pazar,43.1363535,20.5112273,6,Novi Pazar,1,,Serbia,4,,5,3,5,13,5,phapreda+,2,,,,
463,CASE000462,list2,srp,2,16,2,Novi Pazar,Novi Pazar,43.1363535,20.5112273,6,Novi Pazar,1,,Serbia,4,,2,3,4,9,,phapreda+,2,,,,
467,CASE000466,list2,srp,2,20,1,Vršac,Vršac,45.1211263,21.2960485,4,Vršac,4,,Serbia,4,,3,3,3,9,,phapreda+,2,,,,
470,CASE000469,list1,srp,1,19,2,Vršac,Vršac,45.1211263,21.2960485,4,Vršac,4,,Serbia,4,,3,3,4,10,5,phapreda+,2,,,,
472,CASE000468,list1,srp,1,22,2,Vršac,Vršac,45.1211263,21.2960485,4,Vršac,4,,Serbia,4,,3,3,3,9,5,phapreda+,2,,,,
474,CASE000473,list2,srp,2,20,3,Vršac,Vršac,45.1211263,21.2960485,4,Vršac,4,,Serbia,4,,3,5,4,12,,phapreda+,2,,,,
476,CASE000475,list2,srp,2,17,2,Vršac,Vršac,45.1211263,21.2960485,4,Vršac,4,,Serbia,4,,2,4,4,10,,phapreda+,2,,,,
481,CASE000479,list1,srp,1,18,2,Vršac,Vršac,45.1211263,21.2960485,4,Vršac,4,,Serbia,4,,2,5,5,12,4,phapreda+,2,,,,
484,CASE000477,list1,srp,1,16,2,Vršac,Vršac,45.1211263,21.2960485,4,Vršac,6,Grkinja/ Srpkinja,Serbia,4,,2,4,4,10,3,phapreda+,2,,,,
485,CASE000478,list1,srp,1,16,1,Vršac,Vršac,45.1211263,21.2960485,4,Vršac,4,,Serbia,4,,2,3,4,9,4,phapreda+,2,,,,
487,CASE000486,list1,srp,1,18,1,Vršac,Vršac,45.1211263,21.2960485,4,Vršac,6,rumun,Serbia,4,,3,4,4,11,5,phapreda+,2,,,,
489,CASE000488,list2,srp,2,17,2,Vršac,Vršac,45.1211263,21.2960485,4,Vršac,4,,Serbia,4,,2,4,4,10,,phapreda+,2,,,,
491,CASE000490,list2,srp,2,20,1,Vršac,Vršac,45.1211263,21.2960485,4,Vršac,4,,Serbia,4,,3,3,3,9,,phapreda+,2,,,,
494,CASE000493,list1,qaa,1,45,2,Podgorica,Podgorica,42.4415238,19.2621081,3,Sarajevo,4,,Montenegro,2,,3,3,3,9,4,phapreda+,2,,,,
497,CASE000496,list1,qaa,1,20,2,Podgorica,Podgorica,42.4415238,19.2621081,3,Podgorica,2,,Montenegro,2,,3,4,5,12,4,phapreda+,2,,,,
499,CASE000498,list1,qaa,1,22,2,podgorica,Podgorica,42.4415238,19.2621081,3,podgorica,2,,Montenegro,2,,4,3,3,10,3,phapreda+,2,,,,
504,CASE000501,list1,srp,1,26,1,Bor,Bor,44.0778456,22.0991779,5,Bor,4,,Serbia,4,,4,3,3,10,4,phapreda+,2,,,,
505,CASE000503,list1,qaa,1,23,2,Podgorica,Podgorica,42.4415238,19.2621081,3,Podgorica,2,,Montenegro,2,,4,4,5,13,5,phapreda+,2,,,,
507,CASE000506,list2,srp,2,33,2,Bor,Bor,44.0778456,22.0991779,5,Donji Milanovac,4,,Serbia,4,,5,3,3,11,,phapreda+,2,,,,
509,CASE000508,list2,qaa,2,24,2,Podgorica,Podgorica,42.4415238,19.2621081,3,Podgorica,2,,Montenegro,2,,4,4,4,12,,phapreda+,2,,,,
512,CASE000510,list2,qaa,2,23,2,Podgorica,Podgorica,42.4415238,19.2621081,3,Podgorica,2,,Montenegro,2,,4,4,4,12,,phapreda+,2,,,,
515,CASE000513,list1,qaa,1,23,2,Podgorica,Podgorica,42.4415238,19.2621081,3,Podgorica,2,,Montenegro,2,,4,4,3,11,4,phapreda+,2,,,,
518,CASE000516,list2,qaa,2,23,2,Tivat,Tivat,42.4303762,18.6988104,3,Tivat,2,,Montenegro,2,,4,5,5,14,,phapreda+,2,,,,
522,CASE000521,list2,srp,2,47,2,Beograd,Beograd,44.8178131,20.4568974,7,Bor,4,,Serbia,4,,4,4,4,12,,phapreda+,2,,,,
524,CASE000523,list2,qaa,2,24,2,Podgorica,Podgorica,42.4415238,19.2621081,3,Podgorica,2,,Montenegro,2,,5,2,3,10,,phapreda+,2,,,,
526,CASE000525,list1,qaa,1,22,2,Podgorica,Podgorica,42.4415238,19.2621081,3,Podgorica,2,,Montenegro,2,,3,3,4,10,5,phapreda+,2,,,,
531,CASE000530,list1,srp,1,51,2,Bor,Bor,44.0778456,22.0991779,5,Bor,4,,Serbia,4,,4,3,2,9,5,phapreda+,2,,,,
542,CASE000541,list2,qaa,1,20,1,Vršac,Vršac,45.1211263,21.2960485,4,Vršac,4,,Serbia,4,,3,5,5,13,,phapreda+,2,,,,
543,CASE000540,list1,srp,2,26,1,Podgorica,Podgorica,42.4415238,19.2621081,3,Podgorica,2,,Montenegro,2,,4,3,3,10,3,phapreda+,2,,,,
549,CASE000548,list1,qaa,1,19,1,Podgorica,Podgorica,42.4415238,19.2621081,3,Podgorica,2,,Montenegro,2,,3,4,3,10,2,phapreda+,2,,,,
551,CASE000550,list2,qaa,2,23,2,Podgorica,Podgorica,42.4415238,19.2621081,3,Podgorica,2,,Montenegro,2,,5,5,5,15,,phapreda+,2,,,,
558,CASE000557,list2,srp,2,31,2,Bor,Bor,44.0778456,22.0991779,5,Bor,4,,Serbia,4,,5,4,3,12,,phapreda+,2,,,,
560,CASE000559,list2,srp,2,45,2,Bor,Bor,44.0778456,22.0991779,5,Bor,4,,Serbia,4,,3,4,3,10,,phapreda+,2,,,,
562,CASE000561,list2,srp,2,20,2,Bor,Bor,44.0778456,22.0991779,5,Bor,4,,Serbia,4,,3,5,3,11,,phapreda+,2,,,,
565,CASE000563,list1,srp,1,40,2,Bor,Bor,44.0778456,22.0991779,5,Bor,4,,Serbia,4,,4,3,4,11,5,phapreda+,2,,,,
567,CASE000566,list2,srp,2,44,2,Bor,Bor,44.0778456,22.0991779,5,Bor,4,,Serbia,4,,4,4,3,11,,phapreda+,2,,,,
569,CASE000568,list1,srp,1,30,1,Brestovac kod Bora,Bor,44.0778456,22.0991779,5,Brestovac kod Bora,5,,Other,5,Španija,5,3,4,12,5,phapreda+,2,,,,
571,CASE000570,list1,qaa,1,23,2,Podgorica,Podgorica,42.4415238,19.2621081,3,Podgorica,4,,Montenegro,2,,3,3,4,10,2,phapreda+,2,,,,
577,CASE000576,list1,srp,1,18,1,Kragujevac,Kragujevac,44.0130251,20.91925,6,Kragujevac,4,,Serbia,4,,3,3,3,9,5,phapreda+,2,,,,
579,CASE000575,list1,srp,1,22,2,Kragujevac,Kragujevac,44.0130251,20.91925,6,Kragujevac,4,,Serbia,4,,3,4,3,10,5,phapreda+,2,,,,
581,CASE000580,list1,srp,1,21,2,Kragujevac,Kragujevac,44.0130251,20.91925,6,Kragujevac,4,,Serbia,4,,3,3,3,9,5,phapreda+,2,,,,
583,CASE000582,list2,srp,2,22,2,Kragujevac,Kragujevac,44.0130251,20.91925,6,Kragujevac,4,,Serbia,4,,3,3,4,10,,phapreda+,2,,,,
588,CASE000587,list1,qaa,1,23,2,Tivat,Tivat,42.4303762,18.6988104,3,Tivat,2,,Montenegro,2,,4,4,4,12,2,phapreda+,2,,,,
592,CASE000591,list2,qaa,2,32,1,Podgorica,Podgorica,42.4415238,19.2621081,3,Zabjelo,2,,Montenegro,2,,4,4,4,12,,phapreda+,2,,,,
596,CASE000595,list2,srp,2,23,2,Subotica,Subotica,46.1002058,19.6653273,4,Subotica,4,,Serbia,4,,3,4,4,11,,phapreda+,2,,,,
602,CASE000601,list2,srp,2,20,2,Novi Sad,Novi Sad,45.2551338,19.8451756,4,Novi Sad,6,Rusinka,Serbia,4,,3,4,5,12,,phapreda+,2,,,,
605,CASE000604,list2,bos,2,15,2,Brčko,Brčko,44.8771222,18.8095022,1,Brčko,4,,Bosnia and Herzegovina,1,,2,3,4,9,,phapreda+,2,,,,
607,CASE000606,list2,srp,2,31,2,Novi Sad,Novi Sad,45.2551338,19.8451756,4,Kladovo,5,,Serbia,4,,3,5,3,11,,phapreda+,2,,,,
610,CASE000609,list1,srp,1,32,1,Inđija,Inđija,45.0478559,20.0807338,4,Inđija,4,,Serbia,4,,3,3,3,9,5,phapreda+,2,,,,
612,CASE000611,list1,bos,1,17,2,Zvornik,Zvornik,44.3854067,19.1027717,1,Zvornik,4,,Bosnia and Herzegovina,1,,2,4,4,10,5,phapreda+,2,,,,
617,CASE000614,list1,srp,1,20,1,Kladovo,Kladovo,44.6093983,22.6136517,5,Kladovo,4,,Serbia,4,,3,3,3,9,5,phapreda+,2,,,,
620,CASE000619,list2,srp,2,28,1,Novi Bečej,Novi Bečej,45.5952571,20.1343581,4,Novi Bečej,4,,Serbia,4,,4,4,4,12,,phapreda+,2,,,,
621,CASE000618,list2,srp,2,15,2,Novi Sad,Novi Sad,45.2551338,19.8451756,4,Novi Sad,4,,Serbia,4,,2,3,4,9,,phapreda+,2,,,,
626,CASE000624,list2,bos,2,20,2,Bijeljina,Bijeljina,44.7568464,19.2156628,1,Bijeljina,4,,Bosnia and Herzegovina,1,,3,4,4,11,,phapreda+,2,,,,
627,CASE000625,list2,bos,2,21,2,Bijeljina,Bijeljina,44.7568464,19.2156628,1,Bijeljina,4,,Bosnia and Herzegovina,1,,4,4,4,12,,phapreda+,2,,,,
